Kit ID,Borough,Zipcode,Date Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
18254988,STATEN ISLAND,10308,11/06/2018,11/08/2018,0,0,,0.131,0.027,
18249131,BROOKLYN,11231,05/15/2018,05/16/2018,0,0,,0.16,0.03,
18252759,BROOKLYN,11221,10/02/2018,10/04/2018,0,0,,0.122,0.044,
18252329,SUNNYSIDE,11104,09/29/2018,10/04/2018,0,0,,0.045,0.012,
18255757,BROOKLYN,11230,12/09/2018,12/12/2018,0.028,0,,0.166,0.114,
18251629,STATEN ISLAND,10303,09/11/2018,09/12/2018,0,0,,0.08,0.05,
18247923,NEW YORK,10022,03/25/2018,03/28/2018,0.003,0,,0.247,0.045,
18254743,FOREST HILLS,11375,10/28/2018,10/31/2018,0.001,0,,0.227,0.14,
18251933,BROOKLYN,11208,10/29/2018,10/30/2018,0,0,,0.078,0.025,
18250511,RIDGEWOOD,11385,06/28/2018,07/03/2018,0.357,0.001,,0.486,0.019,
18251972,NEW YORK,10027,10/13/2018,10/26/2018,0.002,0,,0.135,0.027,
18254048,BROOKLYN,11216,10/10/2018,10/15/2018,0.147,0.024,,0.192,0.03,
18247646,BROOKLYN,11209,03/11/2018,03/13/2018,0,0,,0.127,0.011,
18247893,BROOKLYN,11221,04/19/2018,04/30/2018,0.003,0.009,,0.238,0.029,
18250916,BROOKLYN,11218,07/22/2018,07/24/2018,0,0,,0.045,0.007,
18253324,BROOKLYN,11218,10/03/2018,10/15/2018,0,0,,0.037,0.031,
18251346,NEW YORK,10021,08/16/2018,08/17/2018,0,0,,0.134,0.076,
18248308,BROOKLYN,11225,07/02/2018,07/06/2018,0.025,0,,1.171,0.04,
17245735,FLUSHING,11367,04/07/2018,04/16/2018,0,0,,0.294,0.05,
18255161,WOODSIDE,11377,11/11/2018,11/19/2018,0,0,,0.133,0.129,
18251753,FRESH MEADOWS,11365,09/05/2018,09/07/2018,0,0,,0.069,0.039,
18248240,NEW YORK,10040,04/09/2018,04/13/2018,0,0,,0.156,0.107,
18251898,BROOKLYN,11238,09/08/2018,09/11/2018,0.058,0.067,,0.099,0.026,
18248485,SUNNYSIDE,11104,04/20/2018,04/27/2018,0,0,,0.195,0.03,
16236671,NEW YORK,10014,02/24/2018,02/28/2018,0.003,0.005,,0.189,0.15,
18249300,BROOKLYN,11233,07/01/2018,07/03/2018,0.005,0,,0.278,0.075,
18250754,NEW YORK,10012,07/11/2018,07/18/2018,0.003,0,,0.085,0.012,
18251277,BROOKLYN,11222,08/07/2018,08/08/2018,0,0,,0.137,0.083,
18249044,WOODSIDE,11377,05/08/2018,05/11/2018,0,0,,0.07,0.022,
18254871,NEW YORK,10162,11/01/2018,11/02/2018,0,0,,0.075,0.045,
18255159,NEW YORK,10011,12/03/2018,12/07/2018,0.002,0,,0.21,0.108,
17245670,NEW YORK,10017,03/02/2018,03/05/2018,0.003,0,,0.234,0.046,
18255018,NEW YORK,10025,11/15/2018,11/26/2018,0,0,,0.114,0.044,
18252339,BRONX,10470,09/28/2018,10/02/2018,0.004,0,,0.122,0.076,
18250379,BROOKLYN,11211,07/12/2018,07/17/2018,0,0,,0.058,0.012,
13219482,NEW YORK,10009,12/22/2018,12/31/2018,0,0,,0.057,0.011,
18255355,NEW YORK,10029,11/25/2018,12/03/2018,0,0,,0.468,0.068,
18251956,NEW YORK,10011,09/11/2018,09/14/2018,0.004,0,,0.118,0.089,
18255595,BROOKLYN,11216,12/31/2018,01/04/2019,0,0,,0.259,0.067,
18248336,JACKSON HEIGHTS,11372,04/23/2018,04/27/2018,0.003,0,,0.125,0.019,
18249187,NEW YORK,10019,07/10/2018,07/11/2018,0,0,,0.167,0.144,
18252352,STATEN ISLAND,10310,10/03/2018,10/04/2018,0,0.003,,0.179,0.127,
18252015,NEW YORK,10026,09/14/2018,09/21/2018,0,0,,0.171,0.079,
18349972,FOREST HILLS,11375,06/01/2018,06/04/2018,0.008,0.029,0.002,0.176,0.045,0.033
18254696,BROOKLYN,11216,11/02/2018,11/05/2018,0.002,0.005,,0.084,0.018,
18254038,MIDDLE VILLAGE,11379,10/23/2018,10/29/2018,0,0,,0.151,0.113,
18247732,RIDGEWOOD,11385,05/25/2018,05/29/2018,0.001,0.001,,0.155,0.016,
18247736,BROOKLYN,11238,03/25/2018,04/02/2018,0,0,,0.055,0.027,
18248902,FOREST HILLS,11375,05/04/2018,05/08/2018,0.005,0.002,,0.105,0.025,
17246172,BROOKLYN,11231,01/04/2018,01/11/2018,0.001,0,,0.24,0.056,
18250561,NEW YORK,10026,07/07/2018,07/10/2018,0,0,,0.23,0.134,
18255754,RIDGEWOOD,11385,12/06/2018,12/10/2018,0.001,0,,0.092,0.015,
18252147,NEW YORK,10128,09/20/2018,09/21/2018,0,0,,0.094,0.095,
18247951,NEW YORK,10026,05/06/2018,05/15/2018,0,0,,0.109,0.021,
18252508,BROOKLYN,11236,10/01/2018,10/09/2018,0,0,,0.121,0.028,
18248397,NEW YORK,10016,04/12/2018,04/16/2018,0,0,,0.171,0.101,
18253817,JAMAICA,11435,10/08/2018,10/17/2018,0,0,,0.114,0.039,
18250407,NEW YORK,10024,06/23/2018,06/26/2018,0,0,,0.094,0.019,
18254787,JACKSON HEIGHTS,11372,10/28/2018,10/30/2018,0,0,,0.103,0.015,
18254439,BRONX,10465,10/27/2018,10/29/2018,0,0,,0.154,0.052,
18248715,NEW YORK,10032,05/04/2018,05/08/2018,0,0,,0.184,0.055,
18251678,NEW YORK,10026,08/31/2018,09/05/2018,0,0,,0.117,0.015,
18251739,BROOKLYN,11236,09/08/2018,09/18/2018,0,0,,0.2,0.027,
18254345,NEW YORK,10001,10/17/2018,10/19/2018,0,0,,0.155,0.036,
18254222,BRONX,10475,10/15/2018,10/16/2018,0,0,,0.062,0.021,
18253221,BROOKLYN,11221,10/02/2018,10/04/2018,0,0.001,,0.216,0.115,
18252368,BROOKLYN,11231,11/19/2018,11/26/2018,0.005,0.002,,0.194,0.045,
18252396,WHITESTONE,11357,09/28/2018,10/02/2018,0,0,,0.137,0.018,
18253171,RIDGEWOOD,11385,10/28/2018,11/01/2018,0,0,,0.141,0.046,
18253941,MASPETH,11378,10/18/2018,10/22/2018,0.005,0.002,,0.199,0.04,
18253425,STATEN ISLAND,10306,10/12/2018,10/17/2018,0,0,,0.237,0.13,
18253422,RIDGEWOOD,11385,10/03/2018,10/04/2018,0.003,0,,0.165,0.024,
18251237,BROOKLYN,11209,08/05/2018,08/13/2018,0.028,0.005,,0.364,0.131,
18250935,BROOKLYN,11217,08/20/2018,08/24/2018,0.004,0,,0.155,0.053,
18252280,NEW YORK,10016,09/28/2018,10/02/2018,0.007,0,,0.139,0.032,
18246713,BROOKLYN,11215,02/03/2018,02/14/2018,0,0,,0.249,0.021,
17142298,BROOKLYN,11222,01/04/2018,01/11/2018,0.005,,,0.287,,
17246177,JAMAICA,11433,02/08/2018,02/09/2018,0.004,0,,0.159,0.112,
18256084,BROOKLYN,11235,12/18/2018,12/21/2018,0,0,,0.089,0.056,
18249023,NEW YORK,10003,05/10/2018,05/22/2018,0.006,0,,0.309,0.043,
18252288,NEW YORK,10027,09/28/2018,10/02/2018,0,0,,0.339,0.235,
18250353,QUEENS VILLAGE,11427,06/23/2018,06/28/2018,0.003,0.003,,0.272,0.034,
18252184,BROOKLYN,11229,09/30/2018,10/02/2018,0,0,,0.081,0.037,
18255412,BROOKLYN,11230,11/28/2018,11/29/2018,0,0,,0.208,0.038,
18252191,BROOKLYN,11205,09/25/2018,10/02/2018,0,0,,0.19,0.202,
18249923,BRONX,10454,05/29/2018,05/30/2018,0.005,0,,0.239,0.034,
18255155,NEW YORK,10002,11/15/2018,11/19/2018,0,0,,0.149,0.042,
18249347,ASTORIA,11102,07/19/2018,07/24/2018,0,0,,0.035,0.022,
18250126,CORONA,11368,06/08/2018,06/13/2018,0,0,,0.122,0.029,
18252243,NEW YORK,10034,09/28/2018,10/02/2018,0,0,,0.295,0.029,
18250059,NEW YORK,10019,06/11/2018,06/15/2018,0,0,,0.102,0.044,
18253006,BROOKLYN,11233,09/30/2018,10/04/2018,0,0,,0.265,0.054,
18254236,BROOKLYN,11222,11/07/2018,11/13/2018,0.007,0.002,,0.12,0.013,
17243530,BRONX,10471,10/05/2018,10/17/2018,0,0,,0.045,0.021,
18253741,NEW YORK,10023,10/03/2018,10/04/2018,0.023,0.001,,0.185,0.1,
18250270,BROOKLYN,11249,06/20/2018,06/21/2018,0,0,,0.143,0.037,
18254093,STATEN ISLAND,10306,10/19/2018,10/23/2018,0,0,,0.194,0.167,
18246507,BELLEROSE,11426,09/27/2018,10/02/2018,0.013,0.017,,0.123,0.101,
17346403,BROOKLYN,11231,12/15/2018,12/20/2018,0.004,0.001,0,0.124,0.022,0.014
18255819,BROOKLYN,11249,12/14/2018,12/17/2018,0,0,,0.192,0.026,
18247026,BROOKLYN,11217,02/05/2018,02/14/2018,0,0,,0.26,0.06,
18248642,MIDDLE VILLAGE,11379,06/04/2018,06/07/2018,0,0,,0.126,0.014,
18249297,BROOKLYN,11238,06/04/2018,06/06/2018,0,0,,0.237,0.146,
17245830,SOUTH RICHMOND HILL,11419,01/21/2018,01/25/2018,0,0,,0.286,0.018,
18247442,NEW YORK,10030,04/05/2018,04/13/2018,0.061,0.004,,0.247,0.08,
18251185,NEW YORK,10040,08/01/2018,08/03/2018,0,0,,0.04,0.027,
18253506,BRONX,10471,10/21/2018,10/25/2018,0,0,,0.074,0.038,
18248161,JAMAICA,11432,04/08/2018,04/18/2018,0,0,,0.086,0.018,
18251310,BROOKLYN,11229,08/11/2018,08/14/2018,0.003,0.002,,0.152,0.02,
18254199,NEW YORK,10009,10/16/2018,10/23/2018,0.004,0.001,,0.118,0.058,
18255052,NEW YORK,10019,11/10/2018,11/19/2018,0,0,,0.079,0.01,
18254999,BROOKLYN,11238,11/18/2018,11/23/2018,0,0,,0.118,0.03,
18250518,BROOKLYN,11207,06/29/2018,07/06/2018,0,0,,0.14,0.061,
18253921,BROOKLYN,11211,10/07/2018,10/11/2018,0.002,0,,0.155,0.025,
18248434,NEW YORK,10023,04/22/2018,04/26/2018,0,0,,0.245,0.182,
18251117,BROOKLYN,11211,07/31/2018,08/03/2018,0,0,,0.159,0.01,
18255236,NEW YORK,10002,11/30/2018,12/03/2018,0.005,0.002,,0.354,0.091,
18253818,Queens,11385,10/03/2018,10/04/2018,0,0,,0.267,0.028,
18255740,BROOKLYN,11212,12/10/2018,12/24/2018,0,0,,0.454,0.038,
18252643,MIDDLE VILLAGE,11379,09/28/2018,10/02/2018,0.003,0.005,,0.097,0.021,
18254380,NEW YORK,10009,10/15/2018,10/23/2018,0.001,0,,0.084,0.011,
18247545,BROOKLYN,11211,08/08/2018,08/13/2018,0,0,,0.151,0.03,
18247754,BROOKLYN,11215,03/19/2018,03/20/2018,0,0,,0.089,0.017,
18253807,STATEN ISLAND,10314,10/20/2018,10/31/2018,0,0,,0.139,0.029,
18247000,NEW YORK,10040,02/06/2018,02/14/2018,0,0,,0.108,0.017,
18251165,BROOKLYN,11221,08/03/2018,08/07/2018,0,0,,0.06,0.04,
17237978,NEW YORK,10018,01/03/2018,01/10/2018,0,0,,0.436,0.171,
18255119,BROOKLYN,11201,12/20/2018,12/24/2018,0,0,,0.234,0.053,
18248743,WHITESTONE,11357,04/26/2018,05/01/2018,0,0,,0.15,0.131,
18249222,BROOKLYN,11233,09/26/2018,09/27/2018,0,0.001,,0.157,0.083,
18253740,BRONX,10458,10/14/2018,10/16/2018,0,0,,0.066,0.02,
18246881,NEW YORK,10025,01/26/2018,01/29/2018,0,0,,0.202,0.017,
18253298,RIDGEWOOD,11385,10/01/2018,10/04/2018,0.001,0,,0.02,0.007,
18250497,BROOKLYN,11215,08/10/2018,08/13/2018,0,0,,0.109,0.03,
18246753,BROOKLYN,11231,01/22/2018,01/24/2018,0,0,,0.248,0.041,
18250218,NEW YORK,10023,07/05/2018,07/06/2018,0,0,,0.087,0.069,
17244509,LONG ISLAND CITY,11101,01/22/2018,01/24/2018,0,0,,0.233,0.022,
18247111,BROOKLYN,11211,02/20/2018,02/27/2018,0,0,,0.147,0.013,
18248194,NEW YORK,10005,06/19/2018,06/21/2018,0.014,0,,6.553,0.276,
18246501,ASTORIA,11102,01/10/2018,01/17/2018,0,0,,0.062,0.01,
18349102,MASPETH,11378,05/15/2018,05/17/2018,0.013,0.005,0.001,0.08,0.03,0.02
18251617,OAKLAND GARDENS,11364,08/29/2018,08/31/2018,0.002,0.002,,0.166,0.059,
18255277,BRONX,10453,11/18/2018,11/30/2018,0,0,,0.011,0.005,
18251451,NEW YORK,10030,08/19/2018,08/21/2018,0,0,,0.106,0.063,
18252037,BROOKLYN,11221,09/15/2018,09/19/2018,0,0,,0.131,0.081,
18251320,NEW YORK,10023,08/18/2018,08/21/2018,0,0,,0.094,0.051,
17243991,BROOKLYN,11216,02/04/2018,02/07/2018,0,0,,0.225,0.083,
16229561,BROOKLYN,11222,12/11/2018,12/17/2018,0.007,0.048,,0.152,0.075,
18255082,RIDGEWOOD,11385,11/08/2018,11/13/2018,0.002,0.001,,0.125,0.065,
18251524,BROOKLYN,11212,09/03/2018,09/06/2018,0,0,,0.009,0.023,
18253222,RIDGEWOOD,11385,10/10/2018,10/11/2018,0.006,0.003,,0.104,0.04,
18252342,NEW YORK,10014,09/29/2018,10/02/2018,0.009,0,,0.126,0.03,
18253785,NEW YORK,10031,10/04/2018,10/05/2018,0,0,,0.097,0.013,
18249985,BROOKLYN,11214,06/03/2018,06/05/2018,0,0,,0.12,0.025,
18250096,BROOKLYN,11215,06/21/2018,07/03/2018,0,0.002,,0.258,0.128,
18249284,BROOKLYN,11231,06/01/2018,06/04/2018,0,0,,0.19,0.073,
18251326,BROOKLYN,11211,08/20/2018,08/27/2018,0,0,,0.027,0.013,
18251245,JACKSON HEIGHTS,11372,08/06/2018,08/09/2018,0,0,,0.051,0.011,
18246986,NEW YORK,10019,02/10/2018,02/14/2018,0,0,,0.208,0.014,
18248174,NEW YORK,10003,04/14/2018,04/24/2018,0,0,,0.163,0.032,
18254805,STATEN ISLAND,10314,10/30/2018,10/31/2018,0,0,,0.136,0.084,
17238372,BRONX,10471,07/16/2018,07/23/2018,0.005,0.028,,0.248,0.034,
18253055,RIDGEWOOD,11385,11/02/2018,11/07/2018,0.021,0,,0.198,0.016,
18253343,STATEN ISLAND,10305,10/05/2018,10/11/2018,0.002,0.002,,0.054,0.016,
18247926,BROOKLYN,11205,03/23/2018,03/28/2018,0,0,,0.167,0.123,
18248177,NEW YORK,10034,04/04/2018,04/16/2018,0,0,,0.046,0.011,
18246477,NEW YORK,10024,01/06/2018,01/10/2018,0,0,,0.2,0.05,
18255342,NEW YORK,10010,11/25/2018,11/29/2018,0,0,,0.063,0.025,
18250824,NEW YORK,10010,07/19/2018,07/25/2018,0,0,,0.258,0.022,
18252078,BROOKLYN,11218,10/30/2018,11/05/2018,0.002,0,,0.178,0.109,
18251862,NEW YORK,10017,09/10/2018,09/14/2018,0,0,,0.025,0.01,
18256033,SUNNYSIDE,11104,12/19/2018,12/21/2018,0,0,,0.231,0.025,
18248356,BROOKLYN,11221,04/21/2018,04/24/2018,0,0,,0.079,0.016,
18248023,BROOKLYN,11209,08/03/2018,08/06/2018,0.004,0.004,,0.15,0.026,
18256344,BROOKLYN,11226,12/26/2018,12/28/2018,0,0,,0.118,0.024,
18249029,BROOKLYN,11209,05/28/2018,06/06/2018,0,0,,0.095,0.056,
18252664,BRONX,10465,10/01/2018,10/04/2018,0,0,,0.168,0.039,
18256000,BROOKLYN,11210,12/18/2018,12/20/2018,0.003,0.002,,0.119,0.023,
18254668,JACKSON HEIGHTS,11372,11/01/2018,11/05/2018,0,0,,0.058,0.009,
18246898,BROOKLYN,11215,02/01/2018,02/02/2018,0.002,0,,0.131,0.063,
18246712,BROOKLYN,11229,01/26/2018,01/29/2018,0,0,,0.176,0.148,
18255669,CORONA,11368,12/13/2018,12/17/2018,0,0,,0.148,0.059,
18253888,RIDGEWOOD,11385,10/04/2018,10/09/2018,0.001,0,,0.122,0.106,
18249039,FLUSHING,11355,05/23/2018,05/24/2018,0,0,,0.171,0.024,
18250146,BROOKLYN,11211,06/26/2018,06/27/2018,0,0,,0.215,0.068,
18253468,STATEN ISLAND,10308,10/04/2018,10/09/2018,0,0,,0.115,0.109,
18252170,ARVERNE,11692,09/13/2018,09/14/2018,0.002,0,,0.034,0.008,
18253099,BRONX,10475,10/24/2018,10/29/2018,0,0,,0.115,0.022,
18246779,BROOKLYN,11238,01/21/2018,01/25/2018,0,0,,0.167,0.011,
18251865,NEW YORK,10027,09/09/2018,09/12/2018,0,0,,0.136,0.06,
18249184,BROOKLYN,11201,07/30/2018,07/31/2018,0,0,,0.415,0.087,
18251281,JAMAICA,11434,08/09/2018,08/10/2018,0,0,,0.056,0.018,
18256318,FOREST HILLS,11375,12/28/2018,12/31/2018,0.001,0,,0.184,0.055,
18248778,BROOKLYN,11218,04/30/2018,05/07/2018,0,0,,0.17,0.04,
18250931,FOREST HILLS,11375,09/02/2018,09/11/2018,0,0,,0.238,0.173,
18246619,BROOKLYN,11222,02/16/2018,02/21/2018,0,0,,0.148,0.046,
18251901,LITTLE NECK,11363,10/05/2018,10/09/2018,0.002,0,,0.162,0.081,
18251624,BROOKLYN,11215,09/06/2018,09/12/2018,0,0,,0.097,0.023,
18254858,STATEN ISLAND,10306,11/05/2018,11/09/2018,0,0,,0.136,0.068,
18252814,BROOKLYN,11216,11/13/2018,11/19/2018,0,0,,0.194,0.123,
18248047,BROOKLYN,11230,04/04/2018,04/06/2018,0.001,0,,0.079,0.021,
16229399,ASTORIA,11105,11/19/2018,11/26/2018,0,0,,0.587,0.356,
18252975,BROOKLYN,11215,10/06/2018,10/09/2018,0.003,0.001,,0.199,0.042,
18248424,BRONX,10459,07/10/2018,07/11/2018,0,0,,0.086,0.049,
18255323,STATEN ISLAND,10305,12/01/2018,12/03/2018,0.001,0,,0.139,0.016,
18255478,BRONX,10451,12/03/2018,12/07/2018,0,0,,0.6,0.11,
18246739,BROOKLYN,11209,01/21/2018,01/23/2018,0,0,,0.269,0.017,
18254002,BRONX,10471,10/19/2018,10/22/2018,0,0,,0.016,0.012,
18250798,NEW YORK,10011,07/20/2018,07/23/2018,0,0,,0.238,0.032,
18254382,BROOKLYN,11215,11/04/2018,11/07/2018,0,0,,0.079,0.025,
18254358,BROOKLYN,11225,10/17/2018,10/22/2018,0,0,,0.149,0.138,
17240540,NEW YORK,10040,09/26/2018,10/02/2018,0.001,0,,0.102,0.024,
18253679,BROOKLYN,11215,12/06/2018,12/10/2018,0,0,,0.249,0.045,
18255095,BROOKLYN,11235,12/13/2018,12/24/2018,0,0,,0.145,0.143,
18254256,BRONX,10475,10/15/2018,10/16/2018,0,0,,0.044,0.011,
18251690,BROOKLYN,11217,08/30/2018,09/11/2018,0,0,,0.281,0.057,
18251583,NEW YORK,10001,08/24/2018,08/27/2018,0,0,,0.014,0.008,
18254330,BRONX,10454,10/16/2018,10/17/2018,0,0,,0.056,0.038,
18254833,JACKSON HEIGHTS,11372,11/27/2018,11/29/2018,0,0.001,,0.371,0.153,
18254368,NEW YORK,10025,12/03/2018,12/07/2018,0,0,,0.127,0.023,
18246842,BRONX,10474,01/22/2018,01/26/2018,0,0,,0.022,0.01,
18255055,NEW YORK,10023,11/25/2018,11/28/2018,0,0,,0.114,0.104,
18248932,BROOKLYN,11215,05/03/2018,05/07/2018,0.002,0.004,,0.199,0.017,
18252910,ASTORIA,11103,09/29/2018,10/02/2018,0.002,0.001,,0.122,0.036,
18247699,ELMHURST,11373,03/11/2018,03/14/2018,0.003,0.005,,0.151,0.033,
18253569,STATEN ISLAND,10314,10/04/2018,10/18/2018,0,0,,0.116,0.028,
17244932,BROOKLYN,11216,07/24/2018,07/27/2018,0.005,0.002,,0.19,0.04,
18250844,NEW YORK,10036,07/21/2018,07/23/2018,0,0,,0.13,0.098,
18252103,JACKSON HEIGHTS,11372,09/18/2018,09/19/2018,0,0,,0.03,0.021,
17246106,BROOKLYN,11230,01/20/2018,01/24/2018,0.004,0.002,,0.192,0.014,
18253370,STATEN ISLAND,10305,10/03/2018,10/04/2018,0,0,,0.101,0.015,
18350256,BROOKLYN,11215,06/24/2018,06/28/2018,0.247,0.003,0.001,0.15,0.157,0.022
17245747,ASTORIA,11103,03/16/2018,03/28/2018,0.002,0,,0.099,0.017,
18251049,FAR ROCKAWAY,11693,10/05/2018,10/10/2018,0,0,,0.015,0.009,
18246638,BROOKLYN,11217,01/24/2018,01/29/2018,0,0,,0.147,0.016,
18250297,ELMHURST,11373,06/27/2018,06/29/2018,0,0,,0.069,0.015,
18355624,ASTORIA,11105,12/09/2018,12/13/2018,0.08,0.006,0.003,0.449,0.022,0.014
16226069,BROOKLYN,11232,03/30/2018,04/05/2018,0,0,,0.137,0.068,
18250098,NEW YORK,10024,06/12/2018,06/15/2018,0,0,,0.118,0.089,
18255186,JACKSON HEIGHTS,11372,11/10/2018,11/14/2018,0,0,,0.011,0.009,
18248229,BROOKLYN,11225,04/17/2018,04/27/2018,0.005,0.005,,0.19,0.022,
18248876,FRESH MEADOWS,11365,05/04/2018,05/07/2018,0,0,,0.116,0.016,
18252945,BROOKLYN,11203,10/01/2018,10/02/2018,0,0,,0.04,0.063,
18254372,MASPETH,11378,10/14/2018,10/16/2018,0,0,,0.347,0.05,
18247991,NEW YORK,10039,07/08/2018,07/10/2018,0.001,0,,0.175,0.077,
18251480,LONG ISLAND CITY,11101,08/17/2018,08/20/2018,0,0,,0.147,0.021,
17245552,BROOKLYN,11238,04/17/2018,04/20/2018,0.004,0.005,,0.271,0.225,
18248362,NEW YORK,10016,04/14/2018,04/16/2018,0,0,,0.156,0.095,
18247258,NEW YORK,10019,04/18/2018,04/20/2018,0.002,0,,0.15,0.018,
18248861,NEW YORK,10034,05/28/2018,05/30/2018,0,0,,0.198,0.074,
18247796,NEW YORK,10065,04/08/2018,04/12/2018,0,0,,0.178,0.149,
18247351,BROOKLYN,11217,06/25/2018,06/28/2018,0,0,,0.047,0.026,
18251249,NEW YORK,10023,08/20/2018,08/24/2018,0,0,,0.131,0.111,
18351882,STATEN ISLAND,10308,09/29/2018,10/02/2018,0.006,0,0,0.134,0.05,0.023
18246809,NEW YORK,10010,01/28/2018,01/31/2018,0,0,,0.183,0.059,
18248436,BROOKLYN,11222,04/13/2018,04/16/2018,0.005,0,,0.303,0.139,
18248998,BROOKLYN,11231,05/17/2018,05/29/2018,0,0,,0.08,0.014,
18247242,BROOKLYN,11222,02/25/2018,03/09/2018,0,0,,0.835,0.038,
18246542,BROOKLYN,11238,01/15/2018,01/19/2018,0,0,,0.123,0.017,
18249267,CAMBRIA HEIGHTS,11411,06/09/2018,06/18/2018,0,0,,0.057,0.013,
18249345,BROOKLYN,11211,05/29/2018,05/30/2018,0,0,,0.174,0.03,
18250662,BROOKLYN,11218,07/16/2018,07/18/2018,0.003,0,,0.085,0.044,
18252403,NEW YORK,10028,10/01/2018,10/02/2018,0.005,0,,0.124,0.015,
17239625,BROOKLYN,11205,10/29/2018,11/05/2018,0.001,0,,0.139,0.018,
18251608,BROOKLYN,11205,08/31/2018,09/07/2018,0.006,0.006,,0.289,0.04,
18252767,BROOKLYN,11215,10/05/2018,10/11/2018,0,0,,0.208,0.034,
18251989,NEW YORK,10014,09/14/2018,09/18/2018,0,0,,0.166,0.018,
18249045,RIDGEWOOD,11385,05/09/2018,05/15/2018,0,0,,0.071,0.031,
18250495,BROOKLYN,11215,08/11/2018,08/14/2018,0,0,,0.132,0.076,
18247245,RICHMOND HILL,11418,02/17/2018,02/20/2018,0,0,,0.141,0.024,
18248220,NEW YORK,10128,04/05/2018,04/06/2018,0.001,0,,0.097,0.052,
18248640,BROOKLYN,11238,05/17/2018,05/18/2018,0.004,0.025,,0.068,0.013,
18251356,BROOKLYN,11215,08/12/2018,08/15/2018,0.003,0,,0.143,0.088,
18253596,STATEN ISLAND,10305,10/07/2018,10/11/2018,0.001,0,,0.16,0.162,
18250100,BROOKLYN,11222,06/08/2018,06/11/2018,0,0,,0.172,0.047,
18253909,BROOKLYN,11232,10/04/2018,10/09/2018,0,0,,0.042,0.043,
18350257,BROOKLYN,11215,08/13/2018,08/20/2018,0.005,0.024,0.013,0.262,0.04,0.019
18256298,BROOKLYN,11226,12/27/2018,12/28/2018,0.002,0,,0.145,0.029,
18250464,ASTORIA,11105,06/26/2018,06/29/2018,0.001,0,,0.251,0.045,
18250418,BROOKLYN,11210,12/18/2018,12/24/2018,0,0,,0.095,0.036,
18247795,SUNNYSIDE,11104,03/28/2018,04/02/2018,0,0,,0.165,0.194,
18247120,NEW YORK,10040,02/12/2018,02/14/2018,0,0,,0.164,0.156,
18251553,JAMAICA,11435,08/25/2018,08/28/2018,0.001,0.001,,0.054,0.016,
18253851,LITTLE NECK,11363,10/05/2018,10/09/2018,0.004,0.002,,0.16,0.014,
18248678,BRONX,10464,06/13/2018,06/18/2018,0,0,,0.285,0.232,
18249245,BROOKLYN,11201,05/21/2018,05/22/2018,0,0,,0.211,0.141,
18248755,BROOKLYN,11228,04/26/2018,04/30/2018,0,0,,0.061,0.023,
18248689,WOODSIDE,11377,04/22/2018,04/26/2018,0,0,,0.018,0.009,
18255429,BROOKLYN,11233,11/25/2018,11/28/2018,0,0,,0.192,0.151,
18349974,BROOKLYN,11238,06/04/2018,06/05/2018,0.004,0.006,0.003,0.096,0.053,0.013
18247877,NEW YORK,10023,03/24/2018,03/29/2018,0,0,,0.075,0.036,
17246214,BROOKLYN,11232,01/29/2018,01/31/2018,0,0,,0.168,0.047,
18251017,BROOKLYN,11201,08/06/2018,08/09/2018,0,0,,0.19,0.174,
18248483,NEW YORK,10003,04/22/2018,04/26/2018,0,0,,0.096,0.011,
18250906,BROOKLYN,11225,07/19/2018,07/30/2018,0,0,,0.38,0.057,
18247021,BROOKLYN,11220,02/04/2018,02/06/2018,0,0,,0.287,0.062,
18252365,NEW YORK,10027,11/30/2018,12/03/2018,0,0,,0.238,0.028,
18253156,RIDGEWOOD,11385,11/29/2018,12/14/2018,0.003,0.001,,0.113,0.029,
18247137,NEW YORK,10022,02/13/2018,02/20/2018,0,0,,0.209,0.097,
18255007,NEW YORK,10038,11/06/2018,11/07/2018,0,0,,0.115,0.07,
18249981,BROOKLYN,11237,06/01/2018,06/04/2018,0.001,0.001,,0.117,0.029,
17246433,NEW YORK,10027,04/03/2018,04/05/2018,0,0,,0.192,0.103,
18249028,NEW YORK,10011,05/14/2018,05/15/2018,0,0,,0.096,0.033,
18248244,BROOKLYN,11225,09/03/2018,09/07/2018,0,0,,0.18,0.095,
18255029,BROOKLYN,11201,11/09/2018,11/13/2018,0,0,,0.155,0.027,
16233083,BROOKLYN,11205,12/22/2018,12/28/2018,0,0,,0.181,0.038,
18251263,SPRINGFIELD GARDENS,11413,08/17/2018,08/20/2018,0,0.013,,0.125,0.125,
18248562,NEW YORK,10019,04/21/2018,04/26/2018,0,0,,0.331,0.036,
18247490,BROOKLYN,11231,03/07/2018,03/13/2018,0.001,0,,0.178,0.032,
18251727,NEW YORK,10025,09/12/2018,09/24/2018,0,0,,0.077,0.058,
18247483,BROOKLYN,11217,05/20/2018,05/23/2018,0.002,0,,0.175,0.026,
18253744,STATEN ISLAND,10309,12/23/2018,12/26/2018,0,0,,0.265,0.034,
18252958,BROOKLYN,11211,10/28/2018,11/05/2018,0,0,,0.253,0.071,
18248060,BROOKLYN,11222,04/10/2018,04/13/2018,0.002,0.007,,0.186,0.116,
